CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
G00032	(Gal)1 (GalNAc)1 (GlcNAc)1 (Ser/Thr)1
G00033	(GalNAc)2 (Ser/Thr)1
G00034	(Gal)1 (GalNAc)1 (Ser/Thr)1
G00035	Sialyl-Tn antigen; (GalNAc)1 (Neu5Ac)1 (Ser/Thr)1
G00036	Lc3Cer; (Gal)1 (Glc)1 (GlcNAc)1 (Cer)1
G00037	Lc4Cer; (Gal)2 (Glc)1 (GlcNAc)1 (Cer)1
G00038	(Gal)3 (Glc)1 (GlcNAc)1 (Cer)1
G00039	Type IB glycolipid; (Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
G00040	(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1
G00042	Type IA glycolipid; (Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
G00043	(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1
G00044	IV2Fuc-Lc4Cer; IV2-a-Fuc-Lc4Cer; Type IH glycolipid; (Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
G00045	IV2Fuc,III4Fuc-Lc4Cer; IV2-a-Fuc,III4-a-Fuc-Lc4Cer; Leb glycolipid; (Gal)2 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1
G00046	Fuc-Lc4Cer; III4-a-Fuc-Lc4Cer; Lea glycolipid; (Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
G00047	3'-isoLM1; IV3-a-Neu5Ac-Lc4Cer; sLc4Cer; (Gal)2 (Glc)1 (GlcNAc)1 (Neu5Ac)1 (Cer)1
G00048	Fuc-3'-isoLM1; IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer; (Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Neu5Ac)1 (Cer)1
G00050	Paragloboside; Lactoneotetraosylceramide; Lacto-N-neotetraosylceramide; Neolactotetraosylceramide; LA1; nLcCer; (Gal)2 (Glc)1 (GlcNAc)1 (Cer)1
G00051	nLc5Cer; (Gal)3 (Glc)1 (GlcNAc)1 (Cer)1
G00052	Type II B antigen; (Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
G00053	(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (Cer)1
G00054	Type II A antigen; (Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
G00055	IV2Fuc-nLc4Cer; IV2-a-Fuc-nLc4Cer; Type IIH glycolipid; (Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
G00056	III3,IV2Fuc-nLc4Cer; IV2-a-Fuc,III3-a-Fuc-nLc4Cer; Ley glycolipid; (Gal)2 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1
G00057	(Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
G00058	Type IIIH glycolipid; (Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1
G00059	Type IIIA glycolipid; (Gal)3 (GalNAc)2 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1
G00060	III3Fuc-nLc4Cer; III3-a-Fuc-nLc4Cer; Lacto-N-fucopentaosyl III ceramide; LNF III cer; SSEA-1; (Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
G00061	Sialyl-6-paragloboside; 6'-LM1; IV6-a-Neu5Ac-nLc4Cer; (Gal)2 (Glc)1 (GlcNAc)1 (Neu5Ac)1 (Cer)1
G00062	Sialyl-3-paragloboside; 3'-LM1; IV3-a-Neu5Ac-nLc4Cer; snLc4Cer; (Gal)2 (Glc)1 (GlcNAc)1 (Neu5Ac)1 (Cer)1
G00063	IV3NeuAc,III3Fuc-nLc4Cer; IV3-a-NeuAc,III3-a-Fuc-nLc4Cer; (Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Neu5Ac)1 (Cer)1
G00064	3',8'-LD1; (Gal)2 (Glc)1 (GlcNAc)1 (Neu5Ac)2 (Cer)1
G00065	(Gal)2 (Glc)1 (GlcNAc)1 (Neu5Ac)3 (Cer)1
G00066	nLc5Cer; (Gal)2 (Glc)1 (GlcNAc)2 (Cer)1
G00067	nLc6Cer; i-antigen; (Gal)3 (Glc)1 (GlcNAc)2 (Cer)1
G00068	nLc7Cer; (Gal)3 (Glc)1 (GlcNAc)3 (Cer)1
G00069	nLc8Cer; (Gal)4 (Glc)1 (GlcNAc)3 (Cer)1
G00071	VI2Fuc-nLc6; (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1
G00072	(Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1
G00073	(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1
G00074	(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1
G00075	Type IIIAb; (Gal)4 (GalNAc)2 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1
G00076	III3Fuc-nLc6Cer; (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1
G00077	(Gal)3 (Glc)1 (GlcNAc)3 (Cer)1
G00078	iso-nLc8Cer; LacNAc-Lc6Cer; I-antigen; Lactoisooctaosylceramide; (Gal)4 (Glc)1 (GlcNAc)3 (Cer)1
G00079	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1
G00080	(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1
G00081	(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1
G00082	(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1
G00083	(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1
G00084	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)1 (Cer)1
G00085	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1
G00086	(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1
G00087	VI6NeuAc-nLc6Cer; (Gal)3 (Glc)1 (GlcNAc)2 (Neu5Ac)1 (Cer)1
G00088	VI3NeuAc-nLc6Cer; (Gal)3 (Glc)1 (GlcNAc)2 (Neu5Ac)1 (Cer)1
G00089	V3Fuc-nLc6Cer; (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1
G00090	V3Fuc,III3Fuc-nLc6Cer; (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1
G00091	(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)1 (Neu5Ac)1 (Cer)1
G00092	Lactosylceramide; LacCer; CD17; (Gal)1 (Glc)1 (Cer)1
G00093	Globotriaosylceramide; Gb3Cer; Pk antigen; CD77; (Gal)2 (Glc)1 (Cer)1
G00094	Globoside; Gb4Cer; P antigen; (Gal)2 (GalNAc)1 (Glc)1 (Cer)1
G00095	Forssman antigen, IV3GalNAca-Gb4Cer; (Gal)2 (GalNAc)2 (Glc)1 (Cer)1
G00096	IV3GalNAcb-Gb4Cer; (Gal)2 (GalNAc)2 (Glc)1 (Cer)1
G00097	Galactosylgloboside; SSEA-3; Gb5Cer; (Gal)3 (GalNAc)1 (Glc)1 (Cer)1
G00098	Monosialylgalactosylgloboside; MSGG; Monosialyl-Gb5; SSEA-4; V3NeuAc-Gb5Cer; (Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Cer)1
G00099	Globo-H; (Gal)3 (GalNAc)1 (Glc)1 (LFuc)1 (Cer)1
G00100	V3(NeuAc)2-Gb5Cer; (Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1
G00101	(Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1
G00102	(Gal)3 (GalNAc)1 (Glc)1 (GlcNAc)1 (Cer)1
G00103	(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)1 (Cer)1
G00104	(Gal)4 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1
G00105	GalGb3Cer; (Gal)3 (Glc)1 (Cer)1
G00106	(Gal)4 (Glc)1 (Cer)1
G00107	(Gal)5 (Glc)1 (Cer)1
G00108	GM3; Hematoside; (Gal)1 (Glc)1 (Neu5Ac)1 (Cer)1
G00109	GM2; Ganglioside; (Gal)1 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Cer)1
G00110	GM1; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Cer)1
G00111	GD1a; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1
G00112	GT1a; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)3 (Cer)1
G00113	GD3; CD60a; (Gal)1 (Glc)1 (Neu5Ac)2 (Cer)1
G00114	GD2; (Gal)1 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1
G00115	GD1b; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1
G00116	GT1b; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)3 (Cer)1
G00117	GQ1b; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)4 (Cer)1
G00118	GT3; (Gal)1 (Glc)1 (Neu5Ac)3 (Cer)1
G00119	GT2; (Gal)1 (GalNAc)1 (Glc)1 (Neu5Ac)3 (Cer)1
G00120	GT1c; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)3 (Cer)1
G00121	GQ1c; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)4 (Cer)1
G00122	GP1c; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)5 (Cer)1
G00123	GA2; (Gal)1 (GalNAc)1 (Glc)1 (Cer)1
G00124	GA1; (Gal)2 (GalNAc)1 (Glc)1 (Cer)1
G00125	GM1b; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Cer)1
G00126	GD1c; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1
G00127	GD1a; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1
G00128	GT1aalpha; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)3 (Cer)1
G00129	GQ1balpha; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)4 (Cer)1
G00130	GM2alpha; (Gal)1 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Cer)1
G00131	GM1alpha; III6NeuAc-Gg4Cer; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Cer)1
G00132	GD1beta; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1
G00140	(GlcN)1 (Ino(acyl)-P)1 (Man)4 (EtN)1 (P)1
G00141	(GlcN)1 (Ino(acyl)-P)1 (Man)4 (EtN)2 (P)2
G00142	(GlcN)1 (Ino(acyl)-P)1 (Man)4 (EtN)3 (P)3 (protein)1
G00143	(GlcNAc)1 (Ino-P)1
G00144	(GlcN)1 (Ino-P)1
G00145	(GlcN)1 (Ino(acyl)-P)1
G00146	(GlcN)1 (Ino(acyl)-P)1 (Man)1
G00148	(GlcN)1 (Ino(acyl)-P)1 (Man)2 (EtN)1 (P)1
G00149	(GlcN)1 (Ino(acyl)-P)1 (Man)3 (EtN)1 (P)1
G00151	(GlcN)1 (Ino(acyl)-P)1 (Man)4 (EtN)3 (P)3
G00152	(GlcN)1 (Man)4 (EtN)3 (P)3 (protein)1 (Ino-P)1
G00154	(Xyl)1 (Ser)1
G00155	(Gal)1 (Xyl)1 (Ser)1
G00156	(Gal)2 (Xyl)1 (Ser)1
G00157	(Gal)2 (GlcA)1 (Xyl)1 (Ser)1
G00158	(Gal)2 (GalNAc)1 (GlcA)1 (Xyl)1 (Ser)1
G00159	(Gal)2 (GalNAc)1 (GlcA)2 (Xyl)1 (Ser)1
G00160	(Gal)2 (GalNAc)2 (GlcA)2 (Xyl)1 (Ser)1
G00161	(Gal)2 (GalNAc)3 (GlcA)3 (Xyl)1 (Ser)1
G00162	(Gal)2 (GlcA)1 (GlcNAc)1 (Xyl)1 (Ser)1
G00163	(Gal)2 (GlcA)2 (GlcNAc)1 (Xyl)1 (Ser)1
G00164	(Gal)2 (GlcA)2 (GlcNAc)2 (Xyl)1 (Ser)1
G00165	(Gal)2 (GlcA)3 (GlcNAc)2 (Xyl)1 (Ser)1
G00166	Fucosyl-GM1; (Gal)2 (GalNAc)1 (Glc)1 (LFuc)1 (Neu5Ac)1 (Cer)1
G00167	N-Acetylgalactosaminyl GM1b; GalNAc-GM1b; (Gal)2 (GalNAc)2 (Glc)1 (Neu5Ac)1 (Cer)1
G00168	N-Acetylgalactosaminyl GD1a; GalNAc-GD1a; (Gal)2 (GalNAc)2 (Glc)1 (Neu5Ac)2 (Cer)1
G00169	9-O-Acetylated GD3; 9-O-Acetyl-GD3; 9-O-Ac-GD3; CD60b; (Gal)1 (Glc)1 (Neu5Ac)1 (Neu5Ac9Ac)1 (Cer)1
G00170	9-O-Acetylated GT3; 9-O-Ac-GT3; (Gal)1 (Glc)1 (Neu5Ac)2 (Neu5Ac9Ac)1 (Cer)1
G00171	(Glc)2 (GlcNAc)2 (Man)9 (Asn)1
G00172	(Man)4
G00174	(Gal)2 (Glc)1 (GlcNAc)2 (Cer)1
G00176	(Gal)1 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Cer)1
G00177	(GlcNAc)1 (ManNAc)1 (PP-Und)1
G00178	(GlcNAc)4 (LFuc)1 (Man)3 (Asn)1
G00179	(GlcNAc)4 (Man)3 (Xyl)1 (Asn)1
G00180	(Gal)2 (GalNAc)2 (GlcA)3 (Xyl)1
G00181	Disialosylglobopentaosylceramide; Disialosyl Gb5; V3NeuAcIV6NeuAc-Gb5Cer; Disialosylgalactosylgloboside; (Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1
G00182	7-O-Acetyl-GD3; 7-O-Ac-GD3; CD60c; GD3-7OAc; (Gal)1 (Glc)1 (Neu5Ac)1 (Neu5Ac7Ac)1 (Cer)1
G00183	9-O-Acetyl-GD2; 9-O-Ac-GD2; (Gal)1 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Neu5Ac9Ac)1 (Cer)1
G00184	9-O-Acetyl-GT2; 9-O-Ac-GT2; (Gal)1 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Neu5Ac9Ac)1 (Cer)1
G00185	9-O-Ac-GD1a; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)1 (Neu5Ac9Ac)1 (Cer)1
G00186	9-O-Ac-GT1b; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Neu5Ac9Ac)1 (Cer)1
G00187	9-O-Ac-GQ1b; (Gal)2 (GalNAc)1 (Glc)1 (Neu5Ac)3 (Neu5Ac9Ac)1 (Cer)1
G00188	9-O-Ac-nLD1; (Gal)2 (Glc)1 (GlcNAc)1 (Neu5Ac)1 (Neu5Ac9Ac)1 (Cer)1
G00189	GalNAcDSLc4; IV4GalNAc,IV3NeuAc,III6NeuAc-Lc4cer; (Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (Neu5Ac)2 (Cer)1
G00190	Disialosyl Lc4Cer; DSLc4; IV3NeuAc,III6NeuAc-Lc4Cer; (Gal)2 (Glc)1 (GlcNAc)1 (Neu5Ac)2 (Cer)1
G00192	(Gal)5 (Glc)1 (GlcNAc)4 (LFuc)2 (Neu5Ac)1 (Cer)1
G00193	(Gal)6 (Glc)1 (GlcNAc)5 (LFuc)2 (Neu5Ac)1 (Cer)1
G00194	(Gal)6 (Glc)1 (GlcNAc)5 (LFuc)2 (Neu5Ac)1 (Cer)1
G00195	VI3NeuAcIII3V3Fuc2nLc6; Sialyl Lewis X-i antigen; SLX; (Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Neu5Ac)1 (Cer)1
G00196	VIII3NeuAcV3Fuc-nLc8Cer; deca-VIM-2; (Gal)4 (Glc)1 (GlcNAc)3 (LFuc)1 (Neu5Ac)1 (Cer)1
G00197	X3NeuAcVII3Fuc-nLc10Cer; CD65s; dodeca-VIM-2; (Gal)5 (Glc)1 (GlcNAc)4 (LFuc)1 (Neu5Ac)1 (Cer)1
G00198	(Gal)1 (GlcNAc)2 (Man)4 (Neu5Ac)1
G00199	(Gal)2 (GlcNAc)4 (Man)3 (Asn)1
G00200	(Gal)1 (GlcNAc)2 (Man)5 (Neu5Ac)1
G00202	(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Neu5Ac)1 (Asn)1
G00203	(Gal)2 (GlcNAc)4 (Man)3 (Neu5Ac)1 (Asn)1
G00204	(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Neu5Ac)1 (Asn)1
G00205	(Gal)2 (GlcNAc)4 (Man)3 (Neu5Ac)1 (Asn)1
G00206	(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Neu5Ac)2
G00207	(Gal)2 (GlcNAc)4 (Man)3 (Neu5Ac)2
G00208	(Gal)1 (GalNAc)1 (GlcNAc)1 (Neu5Ac)1 (Ser/Thr)1
G00209	(Gal)1 (GalNAc)1 (GlcNAc)2
G00210	(Gal)1 (GalNAc)1 (GlcNAc)3
G00211	(Gal)2 (GalNAc)1 (GlcNAc)3
G00212	(Gal)4 (GalNAc)1 (GlcNAc)3 (Ser/Thr)1
G00214	(Gal)2 (GalNAc)1 (GlcNAc)2
G00216	(Gal)3 (GalNAc)1 (GlcNAc)3
G00217	(Gal)3 (GalNAc)1 (GlcNAc)4
G00218	(Gal)5 (GalNAc)1 (GlcNAc)4
G00219	(Gal)2 (GalNAc)1 (GlcNAc)1 (LFuc)2 (Ser/Thr)1
G00221	(Gal)2 (GalNAc)1 (GlcNAc)1 (Neu5Ac)2 (Ser/Thr)1
G00222	(Gal)2 (GalNAc)1 (GlcNAc)1 (Neu5Ac)1 (Ser/Thr)1
G00224	(Gal)1 (GalNAc)2 (LFuc)1 (Ser/Thr)1
G00225	Sialyl-Tn (Gc); (GalNAc)1 (Neu5Gc)1 (Ser/Thr)1
G00226	(Gal)1 (GalNAc)1 (Neu5Gc)1 (Ser/Thr)1
G00227	(Gal)1 (GalNAc)1 (LFuc)1 (Neu5Gc)1 (Ser/Thr)1
G00229	(Glc)1 (Xyl)2
G00231	(GlcNAc)2 (Man)4 (Asn)1
G00232	(GlcNAc)2 (Man)7 (Asn)1
G00233	(GlcNAc)2 (Man)13
G00234	(Gal)2 (GalNAc)1 (GlcNAc)1 (LFuc)1 (Neu5Ac)2
G00235	(Gal)4 (GalNAc)1 (GlcNAc)3 (LFuc)3 (Neu5Ac)1
G00237	(Gal)1 (GlcNAc)2
G00238	(Gal)2 (GlcNAc)2 (Ser/Thr)1
G00239	(Gal)2 (GlcNAc)2 (Neu5Ac)1 (Ser/Thr)1
G00240	(Gal)2 (GlcNAc)2 (LFuc)1 (Neu5Ac)1 (Ser/Thr)1
G00241	(Gal)2 (GlcNAc)2 (LFuc)1 (Ser/Thr)1
G00242	Sialyl Lewis x antigen; CA15-3; (Gal)1 (GlcNAc)1 (LFuc)1 (Neu5Ac)1 (R)1
G00243	Lewis x antigen; Tetraantennary neutral lactosaminoglycan; 3-Fucosyllactosamine; 3-FL; (Gal)1 (GlcNAc)1 (LFuc)1
G00244	Chitin; Chito-oligosaccharide; Chitotriitol; (GlcNAc)3
G00245	(GlcNAc)2 (Man)6
G00246	N-Acetyllactosamine; (Gal)1 (GlcNAc)1
G00247	Chacotriose; Chacotrioside; (Glc)1 (LRha)2
G00248	F-gitogenin; F-gitonin; Agigenin; Aginoside; Lycotetraose; (Gal)1 (Glc)2 (Xyl)1
G00249	Raffinose; (Fruf)1 (Gal)1 (Glc)1
G00250	Lewis a antigen; (Gal)1 (GlcNAc)1 (LFuc)1
G00251	(Gal)2 (GlcNAc)4 (Man)3 (Neu5Ac)2
G00253	3' sialyllactose (3SLN); (Gal)1 (GlcNAc)1 (Neu5Ac)1
G00254	Blood group substance H (II); (Gal)1 (GlcNAc)1 (LFuc)1
G00255	(Gal)1 (GlcNAc)1 (Neu5Ac)1
G00256	Lewis y antigen; (Gal)1 (GlcNAc)1 (LFuc)2
G00257	sialyl Lewis a antigen; CA19-9; (Gal)1 (GlcNAc)1 (LFuc)1 (Neu5Ac)1
G00258	GM3-NeuGc; (Gal)1 (Glc)1 (Neu5Gc)1 (Cer)1
G00259	Digitoxin; Gitoxin; Gitaloxin; Digitalis; Digoxin; Gitoxin; (Dig)3
G00260	BI6F; (Gal)2 (GlcNAc)4 (LFuc)1 (Man)3
G00261	(Gal)1 (GalNAc)1 (Neu5Ac)1
G00262	Ginsenoside; Anatolioside; Brownioside; Foliumin; Naringin; Phlomisoside; (Glc)1 (LRha)1
G00263	IV2Fuc,III4Fuc-Lc4-Cer; Lewis b antigen; (Gal)1 (GlcNAc)1 (LFuc)2
G00264	Abrisaponin; Kaikosaponin III; Robinioside E; Saponin Bb; Saponin Be; Sophoraflavoside II; Soyasaponin; Subproside I; (Gal)1 (GlcA)1 (LRha)1
G00265	6'-Sialyllactose; 6'-SL; (Gal)1 (Glc)1 (Neu5Ac)1
G00266	Blood group substance A; (Gal)1 (GalNAc)1 (LFuc)1
G00267	solanine; solasonine; solatriose; (Gal)1 (Glc)1 (LRha)1
G00268	2'-Fucosyllactose; 2'-FucLac; 2'-FL; (Gal)1 (Glc)1 (LFuc)1
G00269	(Gal)1 (GalNAc)1 (Neu5Ac)2
G00270	Verbascoside; Acteoside; Campneoside II; Cistanoside F; Decaffeoyl acteoside; Leucosceptoside A; lipedoside A; lipedoside B; Orobanchoside; Osmanthuside B; (Glc)1 (LRha)1
G00271	Blood group substance B; (Gal)2 (LFuc)1
G00272	(GlcNAc)2 (Man)8
G00273	Gentiobiose; Gycomoside 1; Amygdalin; Andirobicin C gentiobioside; Bruceacanthinoside; Bruceolline; Clinoposaponin X; Fevicordin F gentiobioside; (Glc)2
G00274	(Gal)2 (GlcNAc)4 (Man)3
G00275	Maltose; Maltitol; (Glc)2
G00276	Oligogalacturonan; Polygalacturonic acid; (GalA)3
G00277	Maltosaccharide; Panose; (Glc)3
G00278	Stachyose; (Fruf)1 (Gal)2 (Glc)1
G00279	Xylan; Xylosaccharide; (Xyl)3
G00280	glycopeptide 3; Maltotriose; (Glc)3
G00281	Gal4,4,4TRI; (Gal)3 (GlcNAc)5 (Man)3
G00282	Ginsenoside; asteryunnanoside; cabenoside B; hosenkoside J; majonoside; phlomisoside II; reinioside A; sophorose; (Glc)2
G00283	Rutin; Rutinoside; Hesperidin; Mabioside; Nicotiflorin; Rutinose; (Glc)1 (LRha)1
G00284	Lacto-N-biose; (Gal)1 (GlcNAc)1
G00285	(Gal)1 (GlcNAc)1 (LFuc)1
G00286	(GlcNAc)2 (LFuc)1 (Man)3
G00287	Mannotriose; (Man)3
G00288	LA; Lipid A; (GlcN)2 (P)1
G00289	Cellobiose; Glucoscilliroside; (Glc)2
G00291	(Gal)1 (LFuc)1
G00292	(GlcNAc)4 (Man)5
G00293	Trehalose; (Glc)2
G00294	IV3SO4GlcA-nLc4-Cer; LK1; (Gal)2 (Glc)1 (GlcA)1 (GlcNAc)1 (S)1 (Cer)1
G00295	(GlcNAc)2 (LFuc)1 (Man)3 (Xyl)1
G00296	(Gal)2 (GlcNAc)1
G00298	Nephritogenic glycopeptide; Nephritogenoside; (Glc)3
G00299	(Gal)1 (Neu5Ac)1
G00300	(GlcNAc)1 (Man)5
G00301	Glycyrrhizin; Licorice-saponin; Yunganoside; (GlcA)2
G00302	(Gal)4 (GlcNAc)6 (Man)3
G00304	Linear B type 2 trisaccharide; (Gal)2 (GlcNAc)1
G00305	Gentiosaccharide; Gentiotriose; Glucan; (Glc)3
G00306	(Gal)1 (GalNAc)1 (GlcNAc)1
G00307	Acetyl-gitoxin; Pengitoxin; (2,6dribHex3Ac)2 (2,6dribHex3Ac4Ac)1
G00308	Gracillin; (Glc)2 (LRha)1
G00309	(GlcNAc)1 (Man)3
G00310	(Gal)2 (GlcNAc)5 (LFuc)1 (Man)3
G00311	(GlcNAc)2 (Man)3
G00312	(GlcNAc)2 (Man)7
G00313	3-Fucosyllactose; 3-FucLac; 3-FL; (Gal)1 (Glc)1 (LFuc)1
G00314	(Gal)2 (GlcNAc)3 (Man)3
G00315	(GlcNAc)2 (Man)5
G00316	Alginate; Alginic acid; (LGulA)3 (ManA)3
G00317	GM4; (Gal)1 (Neu5Ac)1 (Cer)1
G00318	Cellotriose; Cellosaccharide; (Glc)3
G00319	(GlcNAc)1 (Man)2
G00320	(Gal)1 (GalNAc)1 (LFuc)1
G00321	(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Neu5Ac)2
G00322	Primeveroside; Alangionoside; Chikusetsusaponin Ia; Epilucumin; Neohancoside; (Glc)1 (Xyl)1
G00323	(GlcNAc)4
G00324	(Man)2
G00325	(Glc)2 (LRha)1
G00326	(GlcNAc)1 (Man)9
G00327	(Gal)4 (GlcNAc)6 (LFuc)1 (Man)3 (Neu5Ac)4
G00330	(GlcNAc)6 (Man)3
G00331	(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Neu5Ac)1
G00332	3'-LM1-NeuGc; (Gal)2 (Glc)1 (GlcNAc)1 (Neu5Gc)1 (Cer)1
G00333	(Gal)1 (GlcNAc)1 (Man)1
G00334	(Gal)2 (GlcNAc)1
