stepId;ReactionNumberId;koNumberIds;ecNumberIds;stochCoeff;compoundId;typeOfCompound;reversibility;taxonomy;reactionX;reactionY;CompoundX;CompoundY;reactionAbbr;compoundAbbr;keyComp
2;alpha-Aminobutyryl histidine hydrolase	 Homocarnosine + H2O <=> 4-Aminobutanoate + L-Histidine R01992;K05604,K08660;3.4.13.20,3.4.13.18;1;4-Aminobutanoate	 4-Aminobutanoic acid	 4-Aminobutyrate	 4-Aminobutyric acid	 gamma-Aminobutyric acid	 GABA C00334;product;irreversible;;-1;98;23;138;alpha-Aminobutyryl histidine hydrolase	 Homocarnosine + H2O <=> 4-Aminobutanoate + L-Histidine R01992;4-Aminobutanoate	 4-Aminobutanoic acid	 4-Aminobutyrate	 4-Aminobutyric acid	 gamma-Aminobutyric acid	 GABA C00334;true
2;alpha-Aminobutyryl histidine hydrolase	 Homocarnosine + H2O <=> 4-Aminobutanoate + L-Histidine R01992;K05604,K08660;3.4.13.20,3.4.13.18;1;L-Histidine	 (S)-alpha-Amino-1H-imidazole-4-propionic acid C00135;product;irreversible;;-1;98;-269;6;alpha-Aminobutyryl histidine hydrolase	 Homocarnosine + H2O <=> 4-Aminobutanoate + L-Histidine R01992;L-Histidine	 (S)-alpha-Amino-1H-imidazole-4-propionic acid C00135;true
3;Peptidase Do U00003;;3.4.21.107;1;protein K00015;substrate;irreversible;;-210.0000021457672;-255.0000057220459;-210.0000021457672;-298.99999046325684;Peptidase Do U00003;protein K00015;true
3;Peptidase Do U00003;;3.4.21.107;1;peptid K00016;product;irreversible;;-210.0000021457672;-255.0000057220459;-210.0000021159649;-211.00000566244125;Peptidase Do U00003;peptid K00016;true
4;Lysyl endopeptidase U00004;;3.4.21.50;1;protein K00018;substrate;irreversible;;-329.99998688697815;-255.99999046325684;-327.99998688697815;-300.99999046325684;Lysyl endopeptidase U00004;protein K00018;true
4;Lysyl endopeptidase U00004;;3.4.21.50;1;peptide K00019;product;irreversible;;-329.99998688697815;-255.99999046325684;-330.99998688697815;-213.00000566244125;Lysyl endopeptidase U00004;peptide K00019;true
5;Lactocepin U00005;;3.4.21.96;1;protein K00021;substrate;irreversible;;-418.33774280548096;-256.15608072280884;-413.79062366485596;-303.14329385757446;Lactocepin U00005;protein K00021;true
5;Lactocepin U00005;;3.4.21.96;1;peptide K00022;product;irreversible;;-418.33774280548096;-256.15608072280884;-418.33774280548096;-210.68459939956665;Lactocepin U00005;peptide K00022;true
6;Tripeptide aminopeptidase U00006;;3.4.11.4;1;protein K00024;substrate;irreversible;;-563.8465166091919;-251.60894775390625;-556.2679338157177;-303.1432955265045;Tripeptide aminopeptidase U00006;protein K00024;true
6;Tripeptide aminopeptidase U00006;;3.4.11.4;1;peptide K00025;product;irreversible;;-563.8465166091919;-251.60894775390625;-562.3307999372482;-212.2003173828125;Tripeptide aminopeptidase U00006;peptide K00025;true
7;peptidyl-dipeptidase Dcp U00007;;3.4.15.5;1;protein K00027;substrate;irreversible;;-712.837189912796;-250.05281949043274;-710.9711010456085;-306.03479838371277;peptidyl-dipeptidase Dcp U00007;protein K00027;true
7;peptidyl-dipeptidase Dcp U00007;;3.4.15.5;1;peptide K00028;product;irreversible;;-712.837189912796;-250.05281949043274;-714.7032327651978;-207.13330912590027;peptidyl-dipeptidase Dcp U00007;peptide K00028;true
8;prolyl oligopeptidase U00008;;3.4.21.26;1;protein K00031;substrate;irreversible;;-842.1027718484402;-249.9223197698593;-838.4092904031277;-305.3238182067871;prolyl oligopeptidase U00008;protein K00031;true
8;prolyl oligopeptidase U00008;;3.4.21.26;1;peptide K00030;product;irreversible;;-842.1027718484402;-249.9223197698593;-847.0273323953152;-199.44540452957153;prolyl oligopeptidase U00008;peptide K00030;true
9;Endopeptidase Clp U00009;;3.4.21.92;1;protein K00033;substrate;irreversible;;-959.0615043640137;-251.15346384048462;-957.8303727507591;-307.7861065864563;Endopeptidase Clp U00009;protein K00033;true
9;Endopeptidase Clp U00009;;3.4.21.92;1;peptide K00034;product;irreversible;;-959.0615043640137;-251.15346384048462;-966.4483579397202;-196.9831019639969;Endopeptidase Clp U00009;peptide K00034;true
