stepId;ReactionNumberId;koNumberIds;ecNumberIds;stochCoeff;compoundId;typeOfCompound;reversibility;taxonomy;reactionX;reactionY;CompoundX;CompoundY;reactionAbbr;compoundAbbr;keyComp
2;acetyl-CoA:corrinoid protein O-acetyltransferase	 Acetyl-CoA + Co(I) corrinoid protein + H+ <=> CO + Methyl-Co(III) corrinoid protein + CoA R08433;K14138;2.3.1.169;1;Acetyl-CoA	 Acetyl coenzyme A C00024;substrate;irreversible;superkingdom:Archaea;200;200;300;150;acetyl-CoA:corrinoid protein O-acetyltransferase R08433;Acetyl-Co C00024;true
2;acetyl-CoA:corrinoid protein O-acetyltransferase	 Acetyl-CoA + Co(I) corrinoid protein + H+ <=> CO + Methyl-Co(III) corrinoid protein + CoA R08433;K14138;2.3.1.169;1;Co(I) corrinoid protein	 Corrinoid	 Corrinoid protein	 Corrinoid protein Co+ C06021;substrate;irreversible;superkingdom:Archaea;200;200;450;300;acetyl-CoA:corrinoid protein O-acetyltransferase R08433;Corrinoid C06021;true
2;acetyl-CoA:corrinoid protein O-acetyltransferase	 Acetyl-CoA + Co(I) corrinoid protein + H+ <=> CO + Methyl-Co(III) corrinoid protein + CoA R08433;K14138;2.3.1.169;1;0__H+	 Hydron C00080;substrate;irreversible;superkingdom:Archaea;200;200;200;150;acetyl-CoA:corrinoid protein O-acetyltransferase R08433;H+ C00080;false
2;acetyl-CoA:corrinoid protein O-acetyltransferase	 Acetyl-CoA + Co(I) corrinoid protein + H+ <=> CO + Methyl-Co(III) corrinoid protein + CoA R08433;K14138;2.3.1.169;1;CoA	 Coenzyme A	 CoA-SH C00010;product;irreversible;superkingdom:Archaea;200;200;100;100;acetyl-CoA:corrinoid protein O-acetyltransferase R08433;Coenzyme A C00010;true
2;acetyl-CoA:corrinoid protein O-acetyltransferase	 Acetyl-CoA + Co(I) corrinoid protein + H+ <=> CO + Methyl-Co(III) corrinoid protein + CoA R08433;K14138;2.3.1.169;1;Methyl-Co(III) corrinoid protein	 Methylcorrinoid	 Methylcorrinoid protein	 Corrinoid protein Co2+-CH3 C06020;product;irreversible;superkingdom:Archaea;200;200;450;250;acetyl-CoA:corrinoid protein O-acetyltransferase R08433;Methylcorrinoid C06020;true
2;acetyl-CoA:corrinoid protein O-acetyltransferase	 Acetyl-CoA + Co(I) corrinoid protein + H+ <=> CO + Methyl-Co(III) corrinoid protein + CoA R08433;K14138;2.3.1.169;1;CO	 Carbon monoxide C00237;product;irreversible;superkingdom:Archaea;200;200;200;250;acetyl-CoA:corrinoid protein O-acetyltransferase R08433;CO C00237;true
3;carbon-monoxide,water:ferredoxin oxidoreductase	 CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+ R07157;K00198,K00195,K00196,K00192;1.2.7.4;1;CO	 Carbon monoxide C00237;substrate;irreversible;superkingdom:Archaea;200;300;200;250;carbon-monoxide,water:ferredoxin oxidoreductase R07157;CO C00237;true
3;carbon-monoxide,water:ferredoxin oxidoreductase	 CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+ R07157;K00198,K00195,K00196,K00192;1.2.7.4;1;H2O	 Water C00001;substrate;irreversible;superkingdom:Archaea;200;300;275;250;carbon-monoxide,water:ferredoxin oxidoreductase R07157;H2O C00001;false
3;carbon-monoxide,water:ferredoxin oxidoreductase	 CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+ R07157;K00198,K00195,K00196,K00192;1.2.7.4;2;Oxidized ferredoxin	 Oxidized ferredoxin [iron-sulfur] cluster C00139;substrate;irreversible;superkingdom:Archaea;200;300;50;250;carbon-monoxide,water:ferredoxin oxidoreductase R07157;Oxidized ferredoxin C00139;false
3;carbon-monoxide,water:ferredoxin oxidoreductase	 CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+ R07157;K00198,K00195,K00196,K00192;1.2.7.4;2;1__H+	 Hydron C00080;product;irreversible;superkingdom:Archaea;200;300;100;350;carbon-monoxide,water:ferredoxin oxidoreductase R07157;H+ C00080;false
3;carbon-monoxide,water:ferredoxin oxidoreductase	 CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+ R07157;K00198,K00195,K00196,K00192;1.2.7.4;1;CO2	 Carbon dioxide C00011;product;irreversible;superkingdom:Archaea;200;300;200;350;carbon-monoxide,water:ferredoxin oxidoreductase R07157;CO2 C00011;false
3;carbon-monoxide,water:ferredoxin oxidoreductase	 CO + H2O + 2 Oxidized ferredoxin <=> CO2 + 2 Reduced ferredoxin + 2 H+ R07157;K00198,K00195,K00196,K00192;1.2.7.4;2;Reduced ferredoxin	 Reduced ferredoxin [iron-sulfur] cluster C00138;product;irreversible;superkingdom:Archaea;200;300;275;350;carbon-monoxide,water:ferredoxin oxidoreductase R07157;Reduced ferredoxin C00138;false
4;5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein methyltransferase	 Methyl-Co(III) corrinoid protein + Tetrahydrosarcinapterin <=> Co(I) corrinoid protein + 5-Methyl-H4SPT R10385;;2.1.1.245;1;Tetrahydrosarcinapterin	 H4SPT	 5,6,7,8-Tetrahydrosarcinapterin C18802;substrate;irreversible;superkingdom:Archaea;600;300;600;250;5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein methyltransferase R10385;Tetrahydrosarcinapterin C18802;true
4;5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein methyltransferase	 Methyl-Co(III) corrinoid protein + Tetrahydrosarcinapterin <=> Co(I) corrinoid protein + 5-Methyl-H4SPT R10385;;2.1.1.245;1;Methyl-Co(III) corrinoid protein	 Methylcorrinoid	 Methylcorrinoid protein	 Corrinoid protein Co2+-CH3 C06020;substrate;irreversible;superkingdom:Archaea;600;300;450;250;5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein methyltransferase R10385;Methylcorrinoid C06020;true
4;5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein methyltransferase	 Methyl-Co(III) corrinoid protein + Tetrahydrosarcinapterin <=> Co(I) corrinoid protein + 5-Methyl-H4SPT R10385;;2.1.1.245;1;Co(I) corrinoid protein	 Corrinoid	 Corrinoid protein	 Corrinoid protein Co+ C06021;product;irreversible;superkingdom:Archaea;600;300;450;300;5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein methyltransferase R10385;Corrinoid C06021;true
4;5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein methyltransferase	 Methyl-Co(III) corrinoid protein + Tetrahydrosarcinapterin <=> Co(I) corrinoid protein + 5-Methyl-H4SPT R10385;;2.1.1.245;1;5-Methyl-H4SPT	 5-Methyl-tetrahydrosarcinapterin	 5-Methyltetrahydrosarcinapterin	 N5-Methyl-tetrahydrosarcinapterin C18799;product;irreversible;superkingdom:Archaea;600;300;600;350;5-methyltetrahydrosarcinapterin:corrinoid/iron-sulfur protein methyltransferase R10385;5-Methyl-tetrahydrosarcinapterin C18799;true
5;acetyl-CoA:phosphate acetyltransferase	 Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate R00230;K15024,K04020,K00625,K13788;2.3.1.8;1;CoA	 Coenzyme A	 CoA-SH C00010;substrate;irreversible;superkingdom:Archaea;300;100;100;100;acetyl-CoA:phosphate acetyltransferase R00230;Coenzyme A C00010;true
5;acetyl-CoA:phosphate acetyltransferase	 Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate R00230;K15024,K04020,K00625,K13788;2.3.1.8;1;Acetyl phosphate C00227;substrate;irreversible;superkingdom:Archaea;300;100;300;50;acetyl-CoA:phosphate acetyltransferase R00230;Acetyl phosphate C00227;true
5;acetyl-CoA:phosphate acetyltransferase	 Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate R00230;K15024,K04020,K00625,K13788;2.3.1.8;1;Acetyl-CoA	 Acetyl coenzyme A C00024;product;irreversible;superkingdom:Archaea;300;100;300;150;acetyl-CoA:phosphate acetyltransferase R00230;Acetyl-Co C00024;true
5;acetyl-CoA:phosphate acetyltransferase	 Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate R00230;K15024,K04020,K00625,K13788;2.3.1.8;1;Orthophosphate	 Phosphate	 Phosphoric acid	 Orthophosphoric acid C00009;product;irreversible;superkingdom:Archaea;300;100;400;150;acetyl-CoA:phosphate acetyltransferase R00230;Phosphate C00009;false
